datetime,discharge_cms,,,,
1982/09/10,835,,,,
1982/09/11,869,,,,
1982/09/12,985,,,,
1982/09/13,1050,,,,
1982/09/14,1010,,,,
1982/09/15,967,,,,
1982/09/16,969,,,,
1982/09/17,1040,,,,
1982/09/18,1030,,,,
1982/09/19,968,,,,
1982/09/20,901,,,,
1982/09/21,852,,,,
1982/09/22,826,,,,
1982/09/23,808,,,,
1982/09/24,787,,,,
1982/09/25,763,,,,
1982/09/26,738,,,,
1982/09/27,719,,,,
1982/09/28,706,,,,
1982/09/29,690,,,,
1982/09/30,677,,,,
1982/10/01,667,,,,
1982/10/02,670,,,,
1982/10/03,664,,,,
1982/10/04,671,,,,
1982/10/05,708,,,,
1982/10/06,761,,,,
1982/10/07,785,,,,
1982/10/08,773,,,,
1982/10/09,756,,,,
1982/10/10,749,,,,
1982/10/11,777,,,,
1982/10/12,781,,,,
1982/10/13,747,,,,
1982/10/14,733,,,,
1982/10/15,713,,,,
1982/10/16,696,,,,
1982/10/17,686,,,,
1982/10/18,662,,,,
1982/10/19,648,,,,
1982/10/20,643,,,,
1982/10/21,639,,,,
1982/10/22,623,,,,
1982/10/23,619,,,,
1982/10/24,630,,,,
1982/10/25,634,,,,
1982/10/26,632,,,,
1982/10/27,623,,,,
1982/10/28,604,,,,
1982/10/29,600,,,,
1982/10/30,580,,,,
1982/10/31,570,,,,
1983/05/01,899,,,,
1983/05/02,853,,,,
1983/05/03,815,,,,
1983/05/04,800,,,,
1983/05/05,787,,,,
1983/05/06,768,,,,
1983/05/07,752,,,,
1983/05/08,739,,,,
1983/05/09,724,,,,
1983/05/10,716,,,,
1983/05/11,707,,,,
1983/05/12,694,,,,
1983/05/13,689,,,,
1983/05/14,687,,,,
1983/05/15,694,,,,
1983/05/16,713,,,,
1983/05/17,721,,,,
1983/05/18,720,,,,
1983/05/19,706,,,,
1983/05/20,691,,,,
1983/05/21,676,,,,
1983/05/22,667,,,,
1983/05/23,668,,,,
1983/05/24,677,,,,
1983/05/25,687,,,,
1983/05/26,693,,,,
1983/05/27,693,,,,
1983/05/28,690,,,,
1983/05/29,678,,,,
1983/05/30,667,,,,
1983/05/31,666,,,,
1983/06/01,673,,,,
1983/06/02,696,,,,
1983/06/03,732,,,,
1983/06/04,752,,,,
1983/06/05,751,,,,
1983/06/06,795,,,,
1983/06/07,939,,,,
1983/06/08,1010,,,,
1983/06/09,995,,,,
1983/06/10,946,,,,
1983/06/11,884,,,,
1983/06/12,838,,,,
1983/06/13,811,,,,
1983/06/14,793,,,,
1983/06/15,791,,,,
1983/06/16,816,,,,
1983/06/17,832,,,,
1983/06/18,835,,,,
1983/06/19,817,,,,
1983/06/20,777,,,,
1983/06/21,728,,,,
1983/06/22,704,,,,
1983/06/23,706,,,,
1983/06/24,727,,,,
1983/06/25,794,,,,
1983/06/26,1060,,,,
1983/06/27,1200,,,,
1983/06/28,1170,,,,
1983/06/29,1160,,,,
1983/06/30,1340,,,,
1983/07/01,1830,,,,
1983/07/02,1830,,,,
1983/07/03,1650,,,,
1983/07/04,1520,,,,
1983/07/05,1450,,,,
1983/07/06,1400,,,,
1983/07/07,1500,,,,
1983/07/08,1680,,,,
1983/07/09,1730,,,,
1983/07/10,1700,,,,
1983/07/11,1630,,,,
1983/07/12,1540,,,,
1983/07/13,1540,,,,
1983/07/14,1630,,,,
1983/07/15,1640,,,,
1983/07/16,1600,,,,
1983/07/17,1600,,,,
1983/07/18,1540,,,,
1983/07/19,1530,,,,
1983/07/20,1580,,,,
1983/07/21,1670,,,,
1983/07/22,1750,,,,
1983/07/23,1830,,,,
1983/07/24,2020,,,,
1983/07/25,2170,,,,
1983/07/26,2090,,,,
1983/07/27,1970,,,,
1983/07/28,1890,,,,
1983/07/29,1900,,,,
1983/07/30,1970,,,,
1983/07/31,2100,,,,
1983/08/01,2310,,,,
1983/08/02,2290,,,,
1983/08/03,2120,,,,
1983/08/04,1940,,,,
1983/08/05,1780,,,,
1983/08/06,1640,,,,
1983/08/07,1510,,,,
1983/08/08,1450,,,,
1983/08/09,1410,,,,
1983/08/10,1360,,,,
1983/08/11,1300,,,,
1983/08/12,1220,,,,
1983/08/13,1140,,,,
1983/08/14,1090,,,,
1983/08/15,1050,,,,
1983/08/16,1010,,,,
1983/08/17,995,,,,
1983/08/18,988,,,,
1983/08/19,993,,,,
1983/08/20,982,,,,
1983/08/21,958,,,,
1983/08/22,945,,,,
1983/08/23,941,,,,
1983/08/24,905,,,,
1983/08/25,868,,,,
1983/08/26,836,,,,
1983/08/27,810,,,,
1983/08/28,778,,,,
1983/08/29,749,,,,
1983/08/30,723,,,,
1983/08/31,703,,,,
1983/09/01,687,,,,
1983/09/02,677,,,,
1983/09/03,670,,,,
1983/09/04,672,,,,
1983/09/05,666,,,,
1983/09/06,666,,,,
1983/09/07,676,,,,
1983/09/08,684,,,,
1983/09/09,708,,,,
1983/09/10,743,,,,
1983/09/11,757,,,,
1983/09/12,752,,,,
1983/09/13,741,,,,
1983/09/14,726,,,,
1983/09/15,704,,,,
1983/09/16,681,,,,
1983/09/17,665,,,,
1983/09/18,653,,,,
1983/09/19,644,,,,
1983/09/20,630,,,,
1983/09/21,623,,,,
1983/09/22,622,,,,
1983/09/23,617,,,,
1983/09/24,612,,,,
1983/09/25,615,,,,
1983/09/26,619,,,,
1983/09/27,619,,,,
1983/09/28,606,,,,
1983/09/29,591,,,,
1983/09/30,574,,,,
1983/10/01,563,,,,
1983/10/02,556,,,,
1983/10/03,549,,,,
1983/10/04,548,,,,
1983/10/05,548,,,,
1983/10/06,563,,,,
1983/10/07,569,,,,
1983/10/08,559,,,,
1983/10/09,544,,,,
1983/10/10,533,,,,
1983/10/11,526,,,,
1983/10/12,523,,,,
1983/10/13,516,,,,
1983/10/14,511,,,,
1983/10/15,511,,,,
1983/10/16,518,,,,
1983/10/17,528,,,,
1983/10/18,526,,,,
1983/10/19,525,,,,
1983/10/20,523,,,,
1983/10/21,526,,,,
1983/10/22,525,,,,
1983/10/23,521,,,,
1983/10/24,521,,,,
1983/10/25,524,,,,
1983/10/26,519,,,,
1983/10/27,513,,,,
1983/10/28,510,,,,
1983/10/29,506,,,,
1983/10/30,501,,,,
1983/10/31,495,,,,
1984/05/01,799,,,,
1984/05/02,781,,,,
1984/05/03,752,,,,
1984/05/04,728,,,,
1984/05/05,716,,,,
1984/05/06,713,,,,
1984/05/07,714,,,,
1984/05/08,717,,,,
1984/05/09,726,,,,
1984/05/10,726,,,,
1984/05/11,724,,,,
1984/05/12,725,,,,
1984/05/13,751,,,,
1984/05/14,749,,,,
1984/05/15,744,,,,
1984/05/16,749,,,,
1984/05/17,787,,,,
1984/05/18,833,,,,
1984/05/19,830,,,,
1984/05/20,834,,,,
1984/05/21,855,,,,
1984/05/22,775,,,,
1984/05/23,1050,,,,
1984/05/24,1500,,,,
1984/05/25,1550,,,,
1984/05/26,1510,,,,
1984/05/27,1460,,,,
1984/05/28,1410,,,,
1984/05/29,1350,,,,
1984/05/30,1310,,,,
1984/05/31,1270,,,,
1984/06/01,1250,,,,
1984/06/02,1290,,,,
1984/06/03,1630,,,,
1984/06/04,2070,,,,
1984/06/05,2210,,,,
1984/06/06,2210,,,,
1984/06/07,2220,,,,
1984/06/08,2200,,,,
1984/06/09,2060,,,,
1984/06/10,1910,,,,
1984/06/11,1800,,,,
1984/06/12,1840,,,,
1984/06/13,2210,,,,
1984/06/14,2290,,,,
1984/06/15,2260,,,,
1984/06/16,2130,,,,
1984/06/17,1980,,,,
1984/06/18,1880,,,,
1984/06/19,1850,,,,
1984/06/20,1850,,,,
1984/06/21,1870,,,,
1984/06/22,1890,,,,
1984/06/23,1830,,,,
1984/06/24,1680,,,,
1984/06/25,1520,,,,
1984/06/26,1380,,,,
1984/06/27,1270,,,,
1984/06/28,1190,,,,
1984/06/29,1150,,,,
1984/06/30,1190,,,,
1984/07/01,1260,,,,
1984/07/02,1310,,,,
1984/07/03,1310,,,,
1984/07/04,1310,,,,
1984/07/05,1440,,,,
1984/07/06,1620,,,,
1984/07/07,1600,,,,
1984/07/08,1450,,,,
1984/07/09,1370,,,,
1984/07/10,1350,,,,
1984/07/11,1370,,,,
1984/07/12,1420,,,,
1984/07/13,1500,,,,
1984/07/14,1490,,,,
1984/07/15,1400,,,,
1984/07/16,1320,,,,
1984/07/17,1270,,,,
1984/07/18,1260,,,,
1984/07/19,1260,,,,
1984/07/20,1260,,,,
1984/07/21,1220,,,,
1984/07/22,1170,,,,
1984/07/23,1130,,,,
1984/07/24,1120,,,,
1984/07/25,1120,,,,
1984/07/26,1120,,,,
1984/07/27,1090,,,,
1984/07/28,1030,,,,
1984/07/29,959,,,,
1984/07/30,888,,,,
1984/07/31,837,,,,
1984/08/01,820,,,,
1984/08/02,816,,,,
1984/08/03,824,,,,
1984/08/04,880,,,,
1984/08/05,936,,,,
1984/08/06,909,,,,
1984/08/07,900,,,,
1984/08/08,915,,,,
1984/08/09,914,,,,
1984/08/10,926,,,,
1984/08/11,924,,,,
1984/08/12,924,,,,
1984/08/13,929,,,,
1984/08/14,955,,,,
1984/08/15,968,,,,
1984/08/16,933,,,,
1984/08/17,887,,,,
1984/08/18,886,,,,
1984/08/19,888,,,,
1984/08/20,874,,,,
1984/08/21,857,,,,
1984/08/22,828,,,,
1984/08/23,792,,,,
1984/08/24,759,,,,
1984/08/25,741,,,,
1984/08/26,732,,,,
1984/08/27,731,,,,
1984/08/28,712,,,,
1984/08/29,693,,,,
1984/08/30,677,,,,
1984/08/31,670,,,,
1984/09/01,678,,,,
1984/09/02,694,,,,
1984/09/03,701,,,,
1984/09/04,709,,,,
1984/09/05,780,,,,
1984/09/06,788,,,,
1984/09/07,744,,,,
1984/09/08,711,,,,
1984/09/09,682,,,,
1984/09/10,675,,,,
1984/09/11,706,,,,
1984/09/12,725,,,,
1984/09/13,746,,,,
1984/09/14,830,,,,
1984/09/15,929,,,,
1984/09/16,952,,,,
1984/09/17,944,,,,
1984/09/18,952,,,,
1984/09/19,957,,,,
1984/09/20,934,,,,
1984/09/21,889,,,,
1984/09/22,848,,,,
1984/09/23,813,,,,
1984/09/24,781,,,,
1984/09/25,815,,,,
1984/09/26,1060,,,,
1984/09/27,1200,,,,
1984/09/28,1200,,,,
1984/09/29,1140,,,,
1984/09/30,1060,,,,
1984/10/01,992,,,,
1984/10/02,940,,,,
1984/10/03,886,,,,
1984/10/04,842,,,,
1984/10/05,807,,,,
1984/10/06,771,,,,
1984/10/07,748,,,,
1984/10/08,730,,,,
1984/10/09,719,,,,
1984/10/10,710,,,,
1984/10/11,726,,,,
1984/10/12,774,,,,
1984/10/13,829,,,,
1984/10/14,831,,,,
1984/10/15,813,,,,
1984/10/16,802,,,,
1984/10/17,836,,,,
1984/10/18,875,,,,
1984/10/19,896,,,,
1984/10/20,918,,,,
1984/10/21,939,,,,
1984/10/22,949,,,,
1984/10/23,960,,,,
1984/10/24,950,,,,
1984/10/25,922,,,,
1984/10/26,884,,,,
1984/10/27,840,,,,
1984/10/28,750,,,,
1984/10/29,660,,,,
1984/10/30,570,,,,
1984/10/31,500,,,,
2014/08/12,743,,,,
2014/08/13,742,,,,
2014/08/14,718,,,,
2014/08/15,719,,,,
2014/08/16,709,,,,
2014/08/17,680,,,,
2014/08/18,671,,,,
2014/08/19,638,,,,
2014/08/20,608,,,,
2014/08/21,600,,,,
2014/08/22,605,,,,
2014/08/23,604,,,,
2014/08/24,606,,,,
2014/08/25,631,,,,
2014/08/26,647,,,,
2014/08/27,646,,,,
2014/08/28,628,,,,
2014/08/29,604,,,,
2014/08/30,571,,,,
2014/08/31,548,,,,
2014/09/01,534,,,,
2014/09/02,523,,,,
2014/09/03,513,,,,
2014/09/04,503,,,,
2014/09/05,494,,,,
2014/09/06,515,,,,
2014/09/07,533,,,,
2014/09/08,529,,,,
2014/09/09,520,,,,
2014/09/10,502,,,,
2014/09/11,482,,,,
2014/09/12,470,,,,
2014/09/13,461,,,,
2014/09/14,450,,,,
2014/09/15,442,,,,
2014/09/16,436,,,,
2014/09/17,439,,,,
2014/09/18,445,,,,
2014/09/19,447,,,,
2014/09/20,439,,,,
2014/09/21,428,,,,
2014/09/22,419,,,,
2014/09/23,414,,,,
2014/09/24,410,,,,
2014/09/25,409,,,,
2014/09/26,411,,,,
2014/09/27,419,,,,
2014/09/28,442,,,,
2014/09/29,483,,,,
2014/09/30,505,,,,
2014/10/01,507,,,,
2014/10/02,507,,,,
2014/10/03,522,,,,
2014/10/04,559,,,,
2014/10/05,605,,,,
2014/10/06,611,,,,
2014/10/07,591,,,,
2014/10/08,564,,,,
2014/10/09,538,,,,
2014/10/10,517,,,,
2014/10/11,502,,,,
2014/10/12,487,,,,
2014/10/13,471,,,,
2014/10/14,457,,,,
2014/10/15,448,,,,
2014/10/16,442,,,,
2014/10/17,440,,,,
2014/10/18,435,,,,
2014/10/19,430,,,,
2014/10/20,421,,,,
2014/10/21,412,,,,
2014/10/22,411,,,,
2014/10/23,408,,,,
2014/10/24,406,,,,
2014/10/25,410,,,,
2014/10/26,415,,,,
2014/10/27,413,,,,
2014/10/28,416,,,,
2014/10/29,415,,,,
2014/10/30,411,,,,
2014/10/31,409,,,,
2014/11/01,412,,,,
2014/11/02,410,,,,
2014/11/03,408,,,,
2014/11/04,405,,,,
2014/11/05,402,,,,
2014/11/06,400,,,,
2014/11/07,394,,,,
2014/11/08,387,,,,
2014/11/09,366,,,,
2014/11/10,333,,,,
2014/11/11,299,,,,
2014/11/12,287,,,,
2014/11/13,293,,,,
2014/11/14,298,,,,
2014/11/15,295,,,,
2014/11/16,284,,,,
2014/11/17,275,,,,
2014/11/18,270,,,,
2014/11/19,267,,,,
2014/11/20,262,,,,
2014/11/21,254,,,,
2014/11/22,244,,,,
2014/11/23,235,,,,
2014/11/24,232,,,,
2014/11/25,234,,,,
2014/11/26,238,,,,
2014/11/27,243,,,,
2014/11/28,250,,,,
2014/11/29,256,,,,
2014/11/30,262,,,,
2014/12/01,267,,,,
2014/12/02,274,,,,
2014/12/03,279,,,,
2014/12/04,280,,,,
2014/12/05,276,,,,
2014/12/06,269,,,,
2014/12/07,264,,,,
2014/12/08,259,,,,
2014/12/09,255,,,,
2014/12/10,253,,,,
2014/12/11,247,,,,
2014/12/12,243,,,,
2014/12/13,242,,,,
2014/12/14,239,,,,
2014/12/15,234,,,,
2014/12/16,229,,,,
2014/12/17,222,,,,
2014/12/18,221,,,,
2014/12/19,222,,,,
2014/12/20,226,,,,
2014/12/21,230,,,,
2014/12/22,235,,,,
2014/12/23,239,,,,
2014/12/24,240,,,,
2014/12/25,238,,,,
2014/12/26,233,,,,
2014/12/27,227,,,,
2014/12/28,220,,,,
2014/12/29,213,,,,
2014/12/30,206,,,,
2014/12/31,202,,,,
2015/01/01,196,,,,
2015/01/02,195,,,,
2015/01/03,196,,,,
2015/01/04,200,,,,
2015/01/05,201,,,,
2015/01/06,201,,,,
2015/01/07,199,,,,
2015/01/08,195,,,,
2015/01/09,190,,,,
2015/01/10,182,,,,
2015/01/11,177,,,,
2015/01/12,174,,,,
2015/01/13,171,,,,
2015/01/14,167,,,,
2015/01/15,163,,,,
2015/01/16,160,,,,
2015/01/17,159,,,,
2015/01/18,163,,,,
2015/01/19,167,,,,
2015/01/20,170,,,,
2015/01/21,174,,,,
2015/01/22,177,,,,
2015/01/23,181,,,,
2015/01/24,181,,,,
2015/01/25,182,,,,
2015/01/26,182,,,,
2015/01/27,183,,,,
2015/01/28,182,,,,
2015/01/29,182,,,,
2015/01/30,185,,,,
2015/01/31,187,,,,
2015/02/01,188,,,,
2015/02/02,190,,,,
2015/02/03,192,,,,
2015/02/04,193,,,,
2015/02/05,197,,,,
2015/02/06,198,,,,
2015/02/07,200,,,,
2015/02/08,202,,,,
2015/02/09,195,,,,
2015/02/10,184,,,,
2015/02/11,180,,,,
2015/02/12,183,,,,
2015/02/13,187,,,,
2015/02/14,189,,,,
2015/02/15,188,,,,
2015/02/16,187,,,,
2015/02/17,188,,,,
2015/02/18,189,,,,
2015/02/19,188,,,,
2015/02/20,190,,,,
2015/02/21,192,,,,
2015/02/22,193,,,,
2015/02/23,195,,,,
2015/02/24,196,,,,
2015/02/25,198,,,,
2015/02/26,199,,,,
2015/02/27,200,,,,
2015/02/28,201,,,,
2015/03/01,202,,,,
2015/03/02,202,,,,
2015/03/03,202,,,,
2015/03/04,201,,,,
2015/03/05,199,,,,
2015/03/06,197,,,,
2015/03/07,195,,,,
2015/03/08,193,,,,
2015/03/09,192,,,,
2015/03/10,192,,,,
2015/03/11,193,,,,
2015/03/12,194,,,,
2015/03/13,193,,,,
2015/03/14,191,,,,
2015/03/15,192,,,,
2015/03/16,200,,,,
2015/03/17,215,,,,
2015/03/18,234,,,,
2015/03/19,252,,,,
2015/03/20,261,,,,
2015/03/21,260,,,,
2015/03/22,260,,,,
2015/03/23,275,,,,
2015/03/24,292,,,,
2015/03/25,295,,,,
2015/03/26,300,,,,
2015/03/27,317,,,,
2015/03/28,336,,,,
2015/03/29,347,,,,
2015/03/30,352,,,,
2015/03/31,353,,,,
2015/04/01,352,,,,
2015/04/02,351,,,,
2015/04/03,356,,,,
2015/04/04,366,,,,
2015/04/05,378,,,,
2015/04/06,386,,,,
2015/04/07,392,,,,
2015/04/08,459,,,,
2015/04/09,659,,,,
2015/04/10,967,,,,
2015/04/11,826,,,,
2015/04/12,796,,,,
2015/04/13,757,,,,
2015/04/14,740,,,,
2015/04/15,701,,,,
2015/04/16,738,,,,
2015/04/17,784,,,,
2015/04/18,775,,,,
2015/04/19,750,,,,
2015/04/20,734,,,,
2015/04/21,724,,,,
2015/04/22,727,,,,
2015/04/23,744,,,,
2015/04/24,765,,,,
2015/04/25,776,,,,
2015/04/26,782,,,,
2015/04/27,801,,,,
2015/04/28,810,,,,
2015/04/29,843,,,,
2015/04/30,898,,,,
2015/05/01,915,,,,
2015/05/02,892,,,,
2015/05/03,866,,,,
2015/05/04,848,,,,
2015/05/05,836,,,,
2015/05/06,832,,,,
2015/05/07,831,,,,
2015/05/08,834,,,,
2015/05/09,833,,,,
2015/05/10,827,,,,
2015/05/11,812,,,,
2015/05/12,801,,,,
2015/05/13,793,,,,
2015/05/14,783,,,,
2015/05/15,772,,,,
2015/05/16,753,,,,
2015/05/17,741,,,,
2015/05/18,728,,,,
2015/05/19,709,,,,
2015/05/20,688,,,,
2015/05/21,683,,,,
2015/05/22,697,,,,
2015/05/23,709,,,,
2015/05/24,724,,,,
2015/05/25,728,,,,
2015/05/26,726,,,,
2015/05/27,711,,,,
2015/05/28,717,,,,
2015/05/29,780,,,,
2015/05/30,845,,,,
2015/05/31,897,,,,
2015/06/01,934,,,,
2015/06/02,942,,,,
2015/06/03,959,,,,
2015/06/04,986,,,,
2015/06/05,1030,,,,
2015/06/06,1090,,,,
2015/06/07,1130,,,,
2015/06/08,1130,,,,
2015/06/09,1080,,,,
2015/06/10,1040,,,,
2015/06/11,1010,,,,
2015/06/12,1000,,,,
2015/06/13,985,,,,
2015/06/14,973,,,,
2015/06/15,983,,,,
2015/06/16,1010,,,,
2015/06/17,1010,,,,
2015/06/18,983,,,,
2015/06/19,922,,,,
2015/06/20,873,,,,
2015/06/21,831,,,,
2015/06/22,778,,,,
2015/06/23,735,,,,
2015/06/24,708,,,,
2015/06/25,700,,,,
2015/06/26,723,,,,
2015/06/27,754,,,,
2015/06/28,773,,,,
2015/06/29,754,,,,
2015/06/30,708,,,,
2015/07/01,677,,,,
2015/07/02,667,,,,
2015/07/03,668,,,,
2015/07/04,680,,,,
2015/07/05,715,,,,
2015/07/06,751,,,,
2015/07/07,775,,,,
2015/07/08,785,,,,
2015/07/09,780,,,,
2015/07/10,754,,,,
2015/07/11,722,,,,
2015/07/12,697,,,,
2015/07/13,674,,,,
2015/07/14,654,,,,
2015/07/15,645,,,,
2015/07/16,636,,,,
2015/07/17,628,,,,
2015/07/18,643,,,,
2015/07/19,677,,,,
2015/07/20,706,,,,
2015/07/21,721,,,,
2015/07/22,715,,,,
2015/07/23,691,,,,
2015/07/24,683,,,,
2015/07/25,694,,,,
2015/07/26,699,,,,
2015/07/27,703,,,,
2015/07/28,704,,,,
2015/07/29,715,,,,
2015/07/30,735,,,,
2015/07/31,708,,,,
2015/08/01,660,,,,
2015/08/02,618,,,,
2015/08/03,595,,,,
2015/08/04,585,,,,
2015/08/05,566,,,,
2015/08/06,544,,,,
2015/08/07,539,,,,
2015/08/08,550,,,,
2015/08/09,574,,,,
2015/08/10,587,,,,
2015/08/11,602,,,,
2015/08/12,604,,,,
2015/08/13,611,,,,
2015/08/14,611,,,,
2015/08/15,598,,,,
2015/08/16,575,,,,
2015/08/17,551,,,,
2015/08/18,531,,,,
2015/08/19,521,,,,
2015/08/20,512,,,,
2015/08/21,503,,,,
2015/08/22,501,,,,
2015/08/23,509,,,,
2015/08/24,526,,,,
2015/08/25,527,,,,
2015/08/26,505,,,,
2015/08/27,482,,,,
2015/08/28,466,,,,
2015/08/29,458,,,,
2015/08/30,458,,,,
2015/08/31,460,,,,
2015/09/01,448,,,,
2015/09/02,440,,,,
2015/09/03,444,,,,
2015/09/04,454,,,,
2015/09/05,444,,,,
2015/09/06,440,,,,
2015/09/07,446,,,,
2015/09/08,462,,,,
2015/09/09,485,,,,
2015/09/10,501,,,,
2015/09/11,524,,,,
2015/09/12,525,,,,
2015/09/13,502,,,,
2015/09/14,474,,,,
2015/09/15,452,,,,
2015/09/16,437,,,,
2015/09/17,425,,,,
2015/09/18,416,,,,
2015/09/19,411,,,,
2015/09/20,411,,,,
2015/09/21,418,,,,
2015/09/22,440,,,,
2015/09/23,469,,,,
2015/09/24,469,,,,
2015/09/25,455,,,,
2015/09/26,437,,,,
2015/09/27,423,,,,
2015/09/28,408,,,,
2015/09/29,413,,,,
2015/09/30,522,,,,
2015/10/01,564,,,,
2015/10/02,525,,,,
2015/10/03,485,,,,
2015/10/04,462,,,,
2015/10/05,457,,,,
2015/10/06,455,,,,
2015/10/07,441,,,,
2015/10/08,423,,,,
2015/10/09,411,,,,
2015/10/10,403,,,,
2015/10/11,393,,,,
2015/10/12,390,,,,
2015/10/13,391,,,,
2015/10/14,386,,,,
2015/10/15,378,,,,
2015/10/16,372,,,,
2015/10/17,366,,,,
2015/10/18,362,,,,
2015/10/19,360,,,,
2015/10/20,366,,,,
2015/10/21,396,,,,
2015/10/22,407,,,,
2015/10/23,392,,,,
2015/10/24,373,,,,
2015/10/25,362,,,,
2015/10/26,353,,,,
2015/10/27,349,,,,
2015/10/28,345,,,,
2015/10/29,343,,,,
2015/10/30,345,,,,
2015/10/31,345,,,,
2015/11/01,341,,,,
2015/11/02,337,,,,
2015/11/03,336,,,,
2015/11/04,335,,,,
2015/11/05,325,,,,
2015/11/06,315,,,,
2015/11/07,303,,,,
2015/11/08,296,,,,
2015/11/09,294,,,,
2015/11/10,294,,,,
2015/11/11,286,,,,
2015/11/12,268,,,,
2015/11/13,256,,,,
2015/11/14,251,,,,
2015/11/15,252,,,,
2015/11/16,251,,,,
2015/11/17,246,,,,
2015/11/18,241,,,,
2015/11/19,234,,,,
2015/11/20,226,,,,
2015/11/21,221,,,,
2015/11/22,219,,,,
2015/11/23,221,,,,
2015/11/24,224,,,,
2015/11/25,226,,,,
2015/11/26,225,,,,
2015/11/27,220,,,,
2015/11/28,213,,,,
2015/11/29,205,,,,
2015/11/30,199,,,,
2015/12/01,195,,,,
2015/12/02,194,,,,
2015/12/03,196,,,,
2015/12/04,198,,,,
2015/12/05,199,,,,
2015/12/06,198,,,,
2015/12/07,194,,,,
2015/12/08,189,,,,
2015/12/09,183,,,,
2015/12/10,178,,,,
2015/12/11,175,,,,
2015/12/12,172,,,,
2015/12/13,171,,,,
2015/12/14,170,,,,
2015/12/15,170,,,,
2015/12/16,170,,,,
2015/12/17,169,,,,
2015/12/18,169,,,,
2015/12/19,170,,,,
2015/12/20,172,,,,
2015/12/21,172,,,,
2015/12/22,171,,,,
2015/12/23,168,,,,
2015/12/24,164,,,,
2015/12/25,159,,,,
2015/12/26,155,,,,
2015/12/27,152,,,,
2015/12/28,148,,,,
2015/12/29,145,,,,
2015/12/30,140,,,,
2015/12/31,136,,,,
2016/01/01,132,,,,
2016/01/02,128,,,,
2016/01/03,126,,,,
2016/01/04,125,,,,
2016/01/05,125,,,,
2016/01/06,125,,,,
2016/01/07,128,,,,
2016/01/08,130,,,,
2016/01/09,128,,,,
2016/01/10,125,,,,
2016/01/11,122,,,,
2016/01/12,120,,,,
2016/01/13,119,,,,
2016/01/14,116,,,,
2016/01/15,116,,,,
2016/01/16,115,,,,
2016/01/17,114,,,,
2016/01/18,112,,,,
2016/01/19,110,,,,
2016/01/20,110,,,,
2016/01/21,112,,,,
2016/01/22,114,,,,
2016/01/23,116,,,,
2016/01/24,118,,,,
2016/01/25,120,,,,
2016/01/26,121,,,,
2016/01/27,122,,,,
2016/01/28,124,,,,
2016/01/29,127,,,,
2016/01/30,128,,,,
2016/01/31,127,,,,
2016/02/01,127,,,,
2016/02/02,127,,,,
2016/02/03,127,,,,
2016/02/04,128,,,,
2016/02/05,130,,,,
2016/02/06,131,,,,
2016/02/07,132,,,,
2016/02/08,132,,,,
2016/02/09,132,,,,
2016/02/10,133,,,,
2016/02/11,133,,,,
2016/02/12,134,,,,
2016/02/13,135,,,,
2016/02/14,134,,,,
2016/02/15,133,,,,
2016/02/16,132,,,,
2016/02/17,132,,,,
2016/02/18,132,,,,
2016/02/19,130,,,,
2016/02/20,130,,,,
2016/02/21,131,,,,
2016/02/22,132,,,,
2016/02/23,132,,,,
2016/02/24,132,,,,
2016/02/25,132,,,,
2016/02/26,132,,,,
2016/02/27,132,,,,
2016/02/28,133,,,,
2016/02/29,133,,,,
2016/03/01,134,,,,
2016/03/02,134,,,,
2016/03/03,135,,,,
2016/03/04,135,,,,
2016/03/05,136,,,,
2016/03/06,136,,,,
2016/03/07,135,,,,
2016/03/08,134,,,,
2016/03/09,134,,,,
2016/03/10,133,,,,
2016/03/11,133,,,,
2016/03/12,134,,,,
2016/03/13,136,,,,
2016/03/14,138,,,,
2016/03/15,139,,,,
2016/03/16,140,,,,
2016/03/17,142,,,,
2016/03/18,144,,,,
2016/03/19,146,,,,
2016/03/20,148,,,,
2016/03/21,151,,,,
2016/03/22,152,,,,
2016/03/23,154,,,,
2016/03/24,158,,,,
2016/03/25,164,,,,
2016/03/26,171,,,,
2016/03/27,179,,,,
2016/03/28,186,,,,
2016/03/29,193,,,,
2016/03/30,200,,,,
2016/03/31,207,,,,
2016/04/01,215,,,,
2016/04/02,224,,,,
2016/04/03,234,,,,
2016/04/04,242,,,,
2016/04/05,251,,,,
2016/04/06,263,,,,
2016/04/07,280,,,,
2016/04/08,308,,,,
2016/04/09,345,,,,
2016/04/10,378,,,,
2016/04/11,400,,,,
2016/04/12,409,,,,
2016/04/13,420,,,,
2016/04/14,434,,,,
2016/04/15,443,,,,
2016/04/16,451,,,,
2016/04/17,442,,,,
2016/04/18,429,,,,
2016/04/19,422,,,,
2016/04/20,421,,,,
2016/04/21,425,,,,
2016/04/22,439,,,,
2016/04/23,458,,,,
2016/04/24,477,,,,
2016/04/25,492,,,,
2016/04/26,499,,,,
2016/04/27,500,,,,
2016/04/28,495,,,,
2016/04/29,498,,,,
2016/04/30,517,,,,
2016/05/01,541,,,,
2016/05/02,558,,,,
2016/05/03,572,,,,
2016/05/04,573,,,,
2016/05/05,555,,,,
2016/05/06,532,,,,
2016/05/07,513,,,,
2016/05/08,496,,,,
2016/05/09,498,,,,
2016/05/10,515,,,,
2016/05/11,540,,,,
2016/05/12,560,,,,
2016/05/13,560,,,,
2016/05/14,544,,,,
2016/05/15,536,,,,
2016/05/16,559,,,,
2016/05/17,590,,,,
